Rank,Track,Artist,Streams,Link,Week,Album_Name,Duration_MS,Explicit,Track_Number_on_Album,Artist_Followers,Artist_Genres
35,Before You Go,Lewis Capaldi,11641148,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2020-06-19,Divinely Uninspired To A Hellish Extent (Extended Edition),215106,False,13,7561393,"['pop', 'uk pop']"
36,Tusa,KAROL G,11549775,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,2020-06-19,Tusa,200960,False,1,15985784,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
37,ROXANNE,Arizona Zervas,11443817,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,2020-06-19,ROXANNE,163636,True,1,598152,"['pop rap', 'rhode island rap']"
38,Sour Candy (with BLACKPINK),Lady Gaga,11406725,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u,2020-06-19,Chromatica,157706,False,10,17071866,"['dance pop', 'pop', 'post-teen pop']"
39,Lose Somebody,Kygo,11396120,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza,2020-06-19,Golden Hour,199549,False,2,7372033,"['edm', 'pop', 'pop dance', 'tropical house']"
40,Yo Perreo Sola,Bad Bunny,11379084,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw,2020-06-19,YHLQMDLG,172127,False,5,32304467,"['latin', 'reggaeton', 'trap latino']"
41,Life Is Good (feat. Drake),Future,11213106,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,2020-06-19,High Off Life,237918,True,17,10104988,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
42,Be Kind (with Halsey),Marshmello,11134571,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,2020-06-19,Be Kind (with Halsey),172761,False,1,30270515,"['brostep', 'edm', 'pop', 'pop dance', 'progressive electro house']"
43,HIGHEST IN THE ROOM,Travis Scott,10880091,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,2020-06-19,HIGHEST IN THE ROOM,175720,True,1,16143636,"['rap', 'slap house']"
44,Adore You,Harry Styles,10871213,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,2020-06-19,Fine Line,207133,False,3,14124053,"['pop', 'post-teen pop']"
45,Safaera,Bad Bunny,10822531,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,2020-06-19,YHLQMDLG,295176,True,14,32304467,"['latin', 'reggaeton', 'trap latino']"
46,SICKO MODE,Travis Scott,10676580,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2020-06-19,ASTROWORLD,312820,True,3,16143636,"['rap', 'slap house']"
47,The Bigger Picture,Lil Baby,10622528,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1,2020-06-19,The Bigger Picture,252728,True,1,6804122,"['atl hip hop', 'atl trap', 'rap', 'trap']"
48,Memories,Maroon 5,10616390,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2020-06-19,Memories,189486,False,1,30323494,"['pop', 'pop rock']"
49,Boss Bitch,Doja Cat,10596239,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,2020-06-19,Boss Bitch,134239,False,1,6237625,"['dance pop', 'pop', 'pop rap']"
50,Savage Love (Laxed - Siren Beat),Jawsh 685,10288240,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,2020-06-19,Savage Love (Laxed - Siren Beat),171374,True,1,87855,['nz pop']
51,Señorita,Shawn Mendes,10204848,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2020-06-19,Shawn Mendes (Deluxe),190799,False,1,32473361,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']"
52,Relación,Sech,9915711,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ,2020-06-19,1 of 1,184254,False,9,7878088,"['latin', 'panamanian pop', 'reggaeton', 'trap latino']"
53,Kings & Queens,Ava Max,9900880,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn,2020-06-19,Kings & Queens,162398,False,1,3294905,"['dance pop', 'pop']"
54,After Party,Don Toliver,9885090,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,2020-06-19,Heaven Or Hell,167915,True,4,1391963,"['rap', 'trap']"
55,La Jeepeta - Remix,Nio Garcia,9705360,https://open.spotify.com/track/1mohfLaTJtB2RplHLQVM70,2020-06-19,La Jeepeta (Remix),345240,True,1,1726002,"['latin', 'reggaeton', 'trap latino', 'tropical']"
56,bad guy,Billie Eilish,9604934,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2020-06-19,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",194087,False,2,41852475,"['electropop', 'pop']"
57,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,9374373,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,2020-06-19,Hollywood's Bleeding,157560,False,12,32192178,"['dfw rap', 'melodic rap', 'rap']"
58,Tommy Lee (feat. Post Malone),Tyla Yaweh,9299945,https://open.spotify.com/track/5QZKcQDp0tCcvMdyqEciBV,2020-06-19,Tommy Lee (feat. Post Malone),224638,True,1,320986,"['cali rap', 'melodic rap', 'pop rap', 'rap', 'trap']"
59,Rojo,J Balvin,9166645,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi,2020-06-19,Colores,150720,False,3,27317844,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
60,GO (feat. Juice WRLD),The Kid LAROI,9137903,https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew,2020-06-19,GO (feat. Juice WRLD),183947,True,1,1631269,['australian hip hop']
61,Elegí (feat. Dímelo Flow),Rauw Alejandro,8658605,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau,2020-06-19,Elegí (feat. Dímelo Flow),197721,False,1,4455103,"['puerto rican pop', 'trap latino']"
62,PORFA,Feid,8580585,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW,2020-06-19,FERXXO (VOL 1: M.O.R),232653,False,5,502626,"['colombian pop', 'latin', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'reggaeton flow', 'trap latino']"
63,Walk Em Down (feat. Roddy Ricch),NLE Choppa,8540966,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg,2020-06-19,Walk Em Down (feat. Roddy Ricch),173288,True,1,2975108,['memphis hip hop']
64,Favorito,Camilo,8528614,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q,2020-06-19,Por Primera Vez,209765,False,3,8383807,"['colombian pop', 'reggaeton colombiano']"
65,Chicago Freestyle (feat. Giveon),Drake,8387361,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,2020-06-19,Dark Lane Demo Tapes,220487,True,3,54405324,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
66,Ride It,Regard,8357632,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,2020-06-19,Ride It,157605,False,1,130667,"['dance pop', 'edm', 'pop dance', 'pop edm', 'slap house', 'tropical house']"
67,If the World Was Ending - feat. Julia Michaels,JP Saxe,8298186,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,2020-06-19,If the World Was Ending (feat. Julia Michaels),208687,False,1,242221,"['alt z', 'canadian contemporary r&b', 'indie cafe pop', 'pop', 'post-teen pop']"
68,everything i wanted,Billie Eilish,8027272,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,2020-06-19,everything i wanted,245425,False,1,41852475,"['electropop', 'pop']"
69,lovely (with Khalid),Billie Eilish,7905955,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2020-06-19,lovely (with Khalid),200185,False,1,41852475,"['electropop', 'pop']"
70,Godzilla (feat. Juice WRLD),Eminem,7856199,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,2020-06-19,Music To Be Murdered By,210800,True,7,43728461,"['detroit hip hop', 'hip hop', 'rap']"
71,Lucid Dreams,Juice WRLD,7780767,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2020-06-19,Goodbye & Good Riddance,239835,True,3,17022072,"['chicago rap', 'melodic rap']"
72,Physical,Dua Lipa,7602366,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,2020-06-19,Future Nostalgia,193829,False,4,24169380,"['dance pop', 'pop', 'uk pop']"
73,Secrets,Regard,7497930,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg,2020-06-19,Secrets,176766,True,1,130667,"['dance pop', 'edm', 'pop dance', 'pop edm', 'slap house', 'tropical house']"
74,Deep End Freestyle,Sleepy Hallow,7379264,https://open.spotify.com/track/2AlYncTpVHKwHb55F9lF6O,2020-06-19,Sleepy Hallow Presents: Sleepy For President,115200,True,1,250049,"['brooklyn drill', 'nyc rap']"
75,Say So (feat. Nicki Minaj),Doja Cat,7374906,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa,2020-06-19,Say So (feat. Nicki Minaj),206220,True,1,6237625,"['dance pop', 'pop', 'pop rap']"
76,ROCKSTAR (feat. Roddy Ricch) - BLM REMIX,DaBaby,7353153,https://open.spotify.com/track/4Aykm3xrOFSHrAnv80KUhh,2020-06-19,ROCKSTAR (feat. Roddy Ricch) [BLM REMIX],204546,True,1,6512324,"['north carolina hip hop', 'rap']"
77,Tak Tiki Tak,Harry Nach,7307089,https://open.spotify.com/track/6Hw21Z5CmEV78jrncFpMwz,2020-06-19,Tak Tiki Tak,212406,True,1,116176,"['trap chileno', 'trap latino']"
78,hot girl bummer,blackbear,7274217,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,2020-06-19,hot girl bummer,185093,True,1,4087783,"['electropop', 'pop', 'pop rap']"
79,Skechers,DripReport,7267846,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,2020-06-19,Skechers,106000,True,1,89902,['viral rap']
80,Shallow,Lady Gaga,7232876,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2020-06-19,A Star Is Born Soundtrack,215733,False,12,17071866,"['dance pop', 'pop', 'post-teen pop']"
81,I Don't Care (with Justin Bieber),Ed Sheeran,7139993,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2020-06-19,No.6 Collaborations Project,219946,False,6,78967872,"['pop', 'uk pop']"
82,Lose Control,MEDUZA,7080604,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,2020-06-19,Lose Control,168387,False,1,408113,"['dance pop', 'edm', 'pop dance', 'pop house', 'tropical house']"
83,Rover (feat. DTG),S1mba,7063300,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,2020-06-19,Rover (feat. DTG),167916,True,1,43021,['afroswing']
84,Savage,Megan Thee Stallion,7000769,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si,2020-06-19,Suga,155497,True,2,3963838,"['houston rap', 'pop', 'pop rap', 'trap queen']"
85,Tattoo,Rauw Alejandro,6995938,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d,2020-06-19,Tattoo,202886,False,1,4455103,"['puerto rican pop', 'trap latino']"
86,CÓMO SE SIENTE - Remix,Jhay Cortez,6767413,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC,2020-06-19,CÓMO SE SIENTE (Remix),227520,True,1,1923429,"['latin', 'reggaeton', 'trap latino']"
87,Azul,J Balvin,6616362,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1,2020-06-19,Colores,205933,False,2,27317844,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
88,Righteous,Juice WRLD,6608036,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t,2020-06-19,Righteous,243356,True,1,17022072,"['chicago rap', 'melodic rap']"
89,Amarillo,J Balvin,6561680,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL,2020-06-19,Colores,157733,False,1,27317844,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
90,Caramelo,Ozuna,6468323,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG,2020-06-19,Caramelo,217546,False,1,27797552,"['latin', 'puerto rican pop', 'reggaeton', 'trap latino']"
91,RITMO (Bad Boys For Life),Black Eyed Peas,6301646,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,2020-06-19,RITMO (Bad Boys For Life),221714,True,1,5601528,"['dance pop', 'pop', 'pop rap']"
92,Believer,Imagine Dragons,6216686,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2020-06-19,Evolve,204346,False,4,33692509,"['modern rock', 'rock']"
93,Shotta Flow 5,NLE Choppa,6167338,https://open.spotify.com/track/1orjH4IkSH9VrWmRCToKV8,2020-06-19,Shotta Flow 5,145167,True,1,2975108,['memphis hip hop']
94,7 rings,Ariana Grande,6140087,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2020-06-19,"thank u, next",178626,True,10,61390454,"['pop', 'post-teen pop']"
95,La Difícil,Bad Bunny,6127620,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt,2020-06-19,YHLQMDLG,163084,True,2,32304467,"['latin', 'reggaeton', 'trap latino']"
96,Ballin' (with Roddy Ricch),Mustard,6060669,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,2020-06-19,Perfect Ten,180434,True,9,847305,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
97,Make It Rain,Pop Smoke,6042929,https://open.spotify.com/track/4TgHt7vKCimpywaiKfl0uj,2020-06-19,Make It Rain,204000,True,1,5132294,['brooklyn drill']
98,Diosa,Myke Towers,6040726,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky,2020-06-19,Easy Money Baby,214013,True,12,5021092,['trap latino']
99,rockstar (feat. 21 Savage),Post Malone,6034463,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2020-06-19,beerbongs & bentleys,218146,True,6,32192178,"['dfw rap', 'melodic rap', 'rap']"
100,Jocelyn Flores,XXXTENTACION,6032082,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2020-06-19,17,119133,True,2,26792113,"['emo rap', 'miami hip hop']"
101,MORE & MORE,TWICE,6012376,https://open.spotify.com/track/2bAAj29XGc4h1G4oEGYCmg,2020-06-19,MORE & MORE,199653,False,1,8694906,"['k-pop', 'k-pop girl group']"
102,when the party's over,Billie Eilish,5924294,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2020-06-19,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",196077,False,7,41852475,"['electropop', 'pop']"
103,Beautiful People (feat. Khalid),Ed Sheeran,5885924,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2020-06-19,No.6 Collaborations Project,197866,False,1,78967872,"['pop', 'uk pop']"
104,Morado,J Balvin,5864479,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr,2020-06-19,Colores,200266,False,5,27317844,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
105,This City,Sam Fischer,5858659,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt,2020-06-19,This City,194853,False,1,101728,"['australian pop', 'pop', 'post-teen pop', 'uk pop']"
106,Go Crazy,Chris Brown,5852202,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,2020-06-19,Slime & B,176960,True,2,13502322,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']"
107,Know Your Worth,Khalid,5843762,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf,2020-06-19,Know Your Worth,181436,False,1,13736355,"['alternative r&b', 'pop']"
108,Some Say - Felix Jaehn Remix,Nea,5842881,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv,2020-06-19,Some Say (Felix Jaehn Remix),186878,False,1,35323,['scandipop']
109,"10,000 Hours (with Justin Bieber)",Dan + Shay,5823020,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2020-06-19,"10,000 Hours (with Justin Bieber)",167693,False,1,2191938,"['contemporary country', 'country', 'pop']"
110,El Efecto,Rauw Alejandro,5796194,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj,2020-06-19,El Efecto,217142,False,1,4455103,"['puerto rican pop', 'trap latino']"
111,SAD!,XXXTENTACION,5788016,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2020-06-19,?,166605,True,4,26792113,"['emo rap', 'miami hip hop']"
112,Ignorantes,Bad Bunny,5780097,https://open.spotify.com/track/38RIEav39FGi86jppxO0du,2020-06-19,YHLQMDLG,210606,True,11,32304467,"['latin', 'reggaeton', 'trap latino']"
113,Djomb - Bien ou quoi,Bosh,5767253,https://open.spotify.com/track/0KBwGCY9RYD9t2zjeW4h48,2020-06-19,Synkinisi,141893,True,16,277881,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']"
114,Robbery,Juice WRLD,5747362,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,2020-06-19,Death Race For Love,240050,True,8,17022072,"['chicago rap', 'melodic rap']"
115,Falling,Harry Styles,5729713,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,2020-06-19,Fine Line,240133,False,6,14124053,"['pop', 'post-teen pop']"
116,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,5728762,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,2020-06-19,WUNNA,197760,True,5,3071007,"['atl hip hop', 'melodic rap', 'rap', 'trap']"
117,Happier,Marshmello,5675196,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2020-06-19,Happier,214289,False,1,30270515,"['brostep', 'edm', 'pop', 'pop dance', 'progressive electro house']"
118,Bohemian Rhapsody - Remastered 2011,Queen,5627085,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,2020-06-19,A Night At The Opera (2011 Remaster),354320,False,11,33527593,"['classic rock', 'glam rock', 'rock']"
119,Shape of You,Ed Sheeran,5616788,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2020-06-19,÷ (Deluxe),233712,False,4,78967872,"['pop', 'uk pop']"
120,Yummy,Justin Bieber,5498809,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR,2020-06-19,Changes,208520,False,5,44672226,"['canadian pop', 'pop', 'post-teen pop']"
121,Ransom,Lil Tecca,5494719,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,2020-06-19,We Love You Tecca,131240,True,1,3565561,"['melodic rap', 'rap', 'trap']"
122,Fútbol & Rumba (feat. Enrique Iglesias),Anuel AA,5475934,https://open.spotify.com/track/2hDe0Ls5mVqs1XJqv7sbcM,2020-06-19,Emmanuel,221428,True,7,17104436,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']"
123,Daisies,Katy Perry,5469372,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc,2020-06-19,Daisies,173123,False,1,18037975,"['dance pop', 'pop', 'post-teen pop']"
124,Salt,Ava Max,5468973,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV,2020-06-19,Salt,180283,False,1,3294905,"['dance pop', 'pop']"
125,Say You Won't Let Go,James Arthur,5456174,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2020-06-19,Back from the Edge,211466,False,2,7893527,"['pop', 'post-teen pop', 'talent show', 'uk pop']"
126,Perfect,Ed Sheeran,5448121,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2020-06-19,÷ (Deluxe),263400,False,5,78967872,"['pop', 'uk pop']"
127,OUT WEST (feat. Young Thug),JACKBOYS,5417237,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,2020-06-19,JACKBOYS,157712,True,5,410997,"['rap', 'trap']"
128,High Fashion (feat. Mustard),Roddy Ricch,5399665,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,2020-06-19,Please Excuse Me For Being Antisocial,220486,True,11,6000547,"['melodic rap', 'rap', 'trap']"
129,Si Veo a Tu Mamá,Bad Bunny,5359157,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F,2020-06-19,YHLQMDLG,170971,False,1,32304467,"['latin', 'reggaeton', 'trap latino']"
130,PAM,Justin Quiles,5355171,https://open.spotify.com/track/0eeKDrQxjqNl5bX5VCHDcn,2020-06-19,PAM,201000,True,1,2668090,"['latin', 'reggaeton', 'trap latino']"
131,Tell Me U Luv Me (with Trippie Redd),Juice WRLD,5348346,https://open.spotify.com/track/4CNcRgjGw1v9VQaTaytdnD,2020-06-19,Tell Me U Luv Me (with Trippie Redd),180129,True,1,17022072,"['chicago rap', 'melodic rap']"
132,Myron,Lil Uzi Vert,5297558,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,2020-06-19,Eternal Atake (Deluxe) - LUV vs. The World 2,224954,True,1,11220496,"['melodic rap', 'philly rap', 'rap', 'trap']"
133,Hola - Remix,Dalex,5276139,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt,2020-06-19,Hola (Remix),249520,False,1,3343819,"['latin', 'r&b en espanol', 'reggaeton', 'trap latino']"
134,Jangueo,Alex Rose,5242916,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg,2020-06-19,LOST,259600,False,1,1938183,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino']"
135,Stupid Love,Lady Gaga,5231523,https://open.spotify.com/track/7yBbV2k2S2uhaQc24NF2xt,2020-06-19,Chromatica,193533,False,3,17071866,"['dance pop', 'pop', 'post-teen pop']"
136,China,Anuel AA,5214171,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5,2020-06-19,Emmanuel,301714,False,22,17104436,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']"
137,Without Me,Halsey,5199898,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,2020-06-19,Manic,201660,True,9,14646339,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']"
138,Flex (feat. Juice WRLD),Polo G,5177281,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz,2020-06-19,THE GOAT,163902,True,4,3685413,['chicago rap']
139,M' Manc (con Geolier & Sfera Ebbasta),Shablo,5171235,https://open.spotify.com/track/0MLu1cFYL4ikdRTdasCQT9,2020-06-19,M' Manc (con Geolier & Sfera Ebbasta),180000,False,1,37174,['italian hip hop']
140,Bandit (with YoungBoy Never Broke Again),Juice WRLD,5153542,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,2020-06-19,Bandit (with YoungBoy Never Broke Again),189322,True,1,17022072,"['chicago rap', 'melodic rap']"
141,Goodbyes (feat. Young Thug),Post Malone,5122252,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C,2020-06-19,Hollywood's Bleeding,174853,True,14,32192178,"['dfw rap', 'melodic rap', 'rap']"
142,Emotionally Scarred,Lil Baby,5120295,https://open.spotify.com/track/7ge7BHazYbVKi8qyZUX1Bm,2020-06-19,My Turn,197529,True,8,6804122,"['atl hip hop', 'atl trap', 'rap', 'trap']"
143,Emotions 2.0,Ufo361,5113459,https://open.spotify.com/track/3yZCjDTxzZxx1kll1sRjGc,2020-06-19,Emotions 2.0,146027,False,1,1653622,"['german cloud rap', 'german hip hop']"
144,PA' ROMPERLA,Bad Bunny,5041953,https://open.spotify.com/track/5XqCz18k96K8tx6DAYM97i,2020-06-19,LAS QUE NO IBAN A SALIR,194200,True,5,32304467,"['latin', 'reggaeton', 'trap latino']"
145,Dior,Pop Smoke,5020866,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,2020-06-19,Meet The Woo,216386,True,6,5132294,['brooklyn drill']
